word,frequency
fan,2
warmly,2
cheer,2
bond,2
home,2
san,2
francisco,2
opener,1
barry,1
opening,1
game,1
season,1
thursday,1
despite,1
drug,1
allegation,1
swirl,1
slugger,1
